,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Unnamed: 0
4870,443-59-0061,A,Lagos,Member,Male,Food and beverages,24282.0,10,12141.0,254961.0,2/3/2019,11:25,Epay,242820.0,4.761904762,12141.0,4.2,4538.0
4871,509-29-3912,A,Lagos,Member,Female,Sports and travel,13939.2,9,6272.64,131725.44,3/20/2019,12:24,Epay,125452.8,4.761904762,6272.64,4.2,4539.0
4872,828-46-6863,A,Lagos,Member,Male,Food and beverages,35470.8,6,10641.24,223466.04,1/23/2019,11:22,Card,212824.8,4.761904762,10641.24,4.0,4540.0
4873,420-97-3340,A,Lagos,Normal,Female,Food and beverages,25804.8,3,3870.72,81285.12,3/28/2019,15:30,Card,77414.4,4.761904762,3870.72,9.2,4541.0
4874,436-54-4512,A,Lagos,Member,Female,Food and beverages,32979.6,1,1648.98,34628.58,3/20/2019,19:44,Cash,32979.6,4.761904762,1648.98,9.8,4542.0
4875,816-57-2053,A,Lagos,Normal,Male,Sports and travel,21913.2,2,2191.32,46017.72,3/9/2019,12:37,Epay,43826.4,4.761904762,2191.32,8.7,4543.0
4876,856-66-2701,A,Lagos,Member,Male,Home and lifestyle,19188.0,3,2878.2,60442.2,1/25/2019,14:19,Epay,57564.0,4.761904762,2878.2,7.5,4544.0
4877,308-39-1707,A,Lagos,Normal,Female,Fashion accessories,4352.4,1,217.62,4570.02,1/26/2019,18:19,Card,4352.4,4.761904762,217.62,8.2,4545.0
4878,149-61-1929,A,Lagos,Normal,Male,Sports and travel,23108.4,10,11554.2,242638.2,1/19/2019,14:08,Card,231084.0,4.761904762,11554.2,6.7,4546.0
4879,655-07-2265,A,Lagos,Normal,Male,Electronic accessories,28191.6,3,4228.74,88803.54,3/5/2019,16:38,Epay,84574.8,4.761904762,4228.74,5.4,4547.0
4880,589-02-8023,A,Lagos,Member,Male,Food and beverages,30157.2,2,3015.72,63330.12,1/15/2019,10:54,Card,60314.4,4.761904762,3015.72,7.0,4548.0
4881,610-46-4100,A,Lagos,Normal,Male,Health and beauty,10422.0,7,3647.7,76601.7,3/3/2019,20:31,Card,72954.0,4.761904762,3647.7,6.0,4549.0
4882,706-36-6154,A,Lagos,Member,Male,Home and lifestyle,6969.6,9,3136.32,65862.72,1/18/2019,18:43,Epay,62726.4,4.761904762,3136.32,8.7,4550.0
4883,742-04-5161,A,Lagos,Member,Male,Home and lifestyle,26200.8,10,13100.4,275108.4,2/3/2019,17:24,Cash,262008.0,4.761904762,13100.4,7.3,4551.0
4884,169-52-4504,A,Lagos,Normal,Female,Electronic accessories,5648.4,3,847.26,17792.46,3/14/2019,14:13,Card,16945.2,4.761904762,847.26,5.8,4552.0
4885,562-12-5430,A,Lagos,Member,Female,Fashion accessories,31734.0,3,4760.1,99962.1,1/18/2019,10:11,Epay,95202.0,4.761904762,4760.1,7.9,4553.0
4886,816-72-8853,A,Lagos,Member,Female,Sports and travel,10054.8,5,2513.7,52787.7,1/29/2019,15:48,Cash,50274.0,4.761904762,2513.7,5.9,4554.0
4887,491-38-3499,A,Lagos,Member,Male,Fashion accessories,19962.0,1,998.1,20960.1,2/26/2019,17:46,Card,19962.0,4.761904762,998.1,4.9,4555.0
4888,518-17-2983,A,Lagos,Normal,Female,Fashion accessories,17506.8,4,3501.36,73528.56,2/4/2019,15:44,Epay,70027.2,4.761904762,3501.36,7.6,4556.0
4889,588-47-8641,A,Lagos,Member,Male,Fashion accessories,20174.4,10,10087.2,211831.2,1/14/2019,19:30,Epay,201744.0,4.761904762,10087.2,4.4,4557.0
4890,811-03-8790,A,Lagos,Normal,Female,Electronic accessories,16372.8,10,8186.4,171914.4,3/1/2019,10:22,Card,163728.0,4.761904762,8186.4,4.8,4558.0
4891,274-05-5470,A,Lagos,Member,Female,Food and beverages,26449.2,4,5289.84,111086.64,2/23/2019,18:30,Cash,105796.8,4.761904762,5289.84,6.0,4559.0
4892,130-67-4723,A,Lagos,Member,Male,Food and beverages,17460.0,6,5238.0,109998.0,1/11/2019,13:57,Epay,104760.0,4.761904762,5238.0,9.4,4560.0
4893,105-10-6182,A,Lagos,Member,Male,Fashion accessories,7732.8,2,773.28,16238.88,2/27/2019,12:22,Epay,15465.6,4.761904762,773.28,6.6,4561.0
4894,648-83-1321,A,Lagos,Member,Male,Home and lifestyle,22881.6,10,11440.8,240256.8,1/16/2019,17:59,Cash,228816.0,4.761904762,11440.8,4.3,4562.0
4895,305-03-2383,A,Lagos,Normal,Female,Food and beverages,24156.0,3,3623.4,76091.4,2/15/2019,10:36,Cash,72468.0,4.761904762,3623.4,7.5,4563.0
4896,689-05-1884,A,Lagos,Member,Male,Health and beauty,17506.8,10,8753.4,183821.4,3/4/2019,12:44,Cash,175068.0,4.761904762,8753.4,8.8,4564.0
4897,800-09-8606,A,Lagos,Member,Female,Home and lifestyle,31453.2,5,7863.3,165129.3,1/29/2019,19:45,Cash,157266.0,4.761904762,7863.3,6.6,4565.0
4898,182-52-7000,A,Lagos,Member,Female,Sports and travel,9734.4,4,1946.88,40884.48,1/1/2019,20:26,Epay,38937.6,4.761904762,1946.88,6.9,4566.0
4899,868-06-0466,A,Lagos,Member,Male,Electronic accessories,25048.8,9,11271.96,236711.16,2/19/2019,19:38,Card,225439.2,4.761904762,11271.96,7.8,4567.0
4900,445-30-9252,A,Lagos,Normal,Male,Sports and travel,9252.0,3,1387.8,29143.8,1/17/2019,17:59,Epay,27756.0,4.761904762,1387.8,6.1,4568.0
4901,786-94-2700,A,Lagos,Member,Male,Food and beverages,29023.2,6,8706.96,182846.16,2/28/2019,20:18,Cash,174139.2,4.761904762,8706.96,9.1,4569.0
4902,258-92-7466,A,Lagos,Normal,Female,Health and beauty,12844.8,5,3211.2,67435.2,2/6/2019,18:33,Card,64224.0,4.761904762,3211.2,6.6,4570.0
4903,857-16-3520,A,Lagos,Member,Female,Fashion accessories,25725.6,7,9003.96,189083.16,3/28/2019,16:06,Epay,180079.2,4.761904762,9003.96,4.5,4571.0
4904,482-17-1179,A,Lagos,Member,Male,Electronic accessories,4298.4,3,644.76,13539.96,1/19/2019,12:47,Card,12895.2,4.761904762,644.76,8.1,4572.0
4905,788-21-5741,A,Lagos,Normal,Male,Fashion accessories,16336.8,3,2450.52,51460.92,2/17/2019,13:34,Card,49010.4,4.761904762,2450.52,7.2,4573.0
4906,247-11-2470,A,Lagos,Member,Female,Fashion accessories,8035.2,4,1607.04,33747.84,3/1/2019,16:23,Card,32140.8,4.761904762,1607.04,4.4,4574.0
4907,635-28-5728,A,Lagos,Normal,Male,Health and beauty,20160.0,3,3024.0,63504.0,2/28/2019,19:33,Epay,60480.0,4.761904762,3024.0,4.8,4575.0
4908,756-49-0168,A,Lagos,Member,Male,Fashion accessories,7092.0,1,354.6,7446.6,2/8/2019,11:39,Epay,7092.0,4.761904762,354.6,9.5,4576.0
4909,805-86-0265,A,Lagos,Normal,Male,Home and lifestyle,33825.6,9,15221.52,319651.92,3/20/2019,11:32,Cash,304430.4,4.761904762,15221.52,9.8,4577.0
4910,373-14-0504,A,Lagos,Member,Female,Sports and travel,25786.8,2,2578.68,54152.28,2/12/2019,14:33,Epay,51573.6,4.761904762,2578.68,8.8,4578.0
4911,546-80-2899,A,Lagos,Member,Male,Home and lifestyle,13568.4,2,1356.84,28493.64,2/20/2019,15:29,Epay,27136.8,4.761904762,1356.84,9.5,4579.0
4912,585-86-8361,A,Lagos,Normal,Female,Food and beverages,9820.8,5,2455.2,51559.2,2/3/2019,10:31,Card,49104.0,4.761904762,2455.2,8.6,4580.0
4913,807-14-7833,A,Lagos,Member,Female,Electronic accessories,6271.2,10,3135.6,65847.6,2/22/2019,12:30,Epay,62712.0,4.761904762,3135.6,7.0,4581.0
4914,652-43-6591,A,Lagos,Normal,Female,Fashion accessories,35024.4,8,14009.76,294204.96,3/9/2019,13:18,Card,280195.2,4.761904762,14009.76,6.2,4582.0
4915,406-46-7107,A,Lagos,Normal,Female,Home and lifestyle,34747.2,6,10424.16,218907.36,1/11/2019,11:52,Cash,208483.2,4.761904762,10424.16,4.5,4583.0
4916,250-17-5703,A,Lagos,Member,Male,Food and beverages,6786.0,10,3393.0,71253.0,2/27/2019,18:24,Epay,67860.0,4.761904762,3393.0,5.6,4584.0
4917,156-95-3964,A,Lagos,Normal,Female,Food and beverages,19940.4,4,3988.08,83749.68,3/25/2019,15:19,Epay,79761.6,4.761904762,3988.08,8.0,4585.0
4918,410-67-1709,A,Lagos,Member,Female,Fashion accessories,22996.8,8,9198.72,193173.12,1/20/2019,17:48,Epay,183974.4,4.761904762,9198.72,9.9,4586.0
4919,587-73-4862,A,Lagos,Member,Female,Health and beauty,3848.4,5,962.1,20204.1,3/26/2019,11:07,Epay,19242.0,4.761904762,962.1,7.6,4587.0
4920,787-87-2010,A,Lagos,Member,Male,Health and beauty,19980.0,4,3996.0,83916.0,1/20/2019,15:48,Card,79920.0,4.761904762,3996.0,6.6,4588.0
4921,886-54-6089,A,Lagos,Normal,Female,Home and lifestyle,4114.8,6,1234.44,25923.24,1/15/2019,17:24,Cash,24688.8,4.761904762,1234.44,7.7,4589.0
4922,534-53-3526,A,Lagos,Normal,Female,Sports and travel,34113.6,4,6822.72,143277.12,2/11/2019,16:06,Epay,136454.4,4.761904762,6822.72,7.8,4590.0
4923,307-04-2070,A,Lagos,Member,Female,Fashion accessories,11023.2,1,551.16,11574.36,2/5/2019,14:14,Card,11023.2,4.761904762,551.16,4.1,4591.0
4924,404-91-5964,A,Lagos,Normal,Male,Electronic accessories,26848.8,7,9397.08,197338.68,2/4/2019,16:09,Card,187941.6,4.761904762,9397.08,9.0,4592.0
4925,497-37-6538,A,Lagos,Normal,Male,Sports and travel,21207.6,7,7422.66,155875.86,1/17/2019,15:15,Epay,148453.2,4.761904762,7422.66,9.7,4593.0
4926,651-96-5970,A,Lagos,Normal,Male,Fashion accessories,16707.6,1,835.38,17542.98,3/3/2019,20:06,Card,16707.6,4.761904762,835.38,4.0,4594.0
4927,263-12-5321,A,Lagos,Member,Male,Electronic accessories,33336.0,7,11667.6,245019.6,2/27/2019,12:52,Card,233352.0,4.761904762,11667.6,9.3,4595.0
4928,702-72-0487,A,Lagos,Normal,Female,Electronic accessories,16779.6,2,1677.96,35237.16,2/26/2019,12:28,Card,33559.2,4.761904762,1677.96,6.6,4596.0
4929,864-24-7918,A,Lagos,Member,Female,Sports and travel,8816.4,10,4408.2,92572.2,2/22/2019,15:15,Cash,88164.0,4.761904762,4408.2,8.1,4597.0
4930,759-29-9521,A,Lagos,Member,Female,Fashion accessories,17625.6,9,7931.52,166561.92,3/4/2019,11:27,Cash,158630.4,4.761904762,7931.52,8.0,4598.0
4931,220-68-6701,A,Lagos,Normal,Female,Home and lifestyle,27889.2,4,5577.84,117134.64,3/17/2019,16:36,Cash,111556.8,4.761904762,5577.84,4.2,4599.0
4932,618-34-8551,A,Lagos,Normal,Female,Sports and travel,33544.8,2,3354.48,70444.08,1/16/2019,18:41,Card,67089.6,4.761904762,3354.48,8.5,4600.0
4933,257-60-7754,A,Lagos,Normal,Female,Electronic accessories,18082.8,4,3616.56,75947.76,1/8/2019,17:12,Cash,72331.2,4.761904762,3616.56,9.0,4601.0
4934,380-60-5336,A,Lagos,Normal,Female,Electronic accessories,14493.6,10,7246.8,152182.8,2/24/2019,18:06,Card,144936.0,4.761904762,7246.8,5.0,4602.0
4935,674-56-6360,A,Lagos,Normal,Male,Electronic accessories,34254.0,1,1712.7,35966.7,3/22/2019,14:00,Cash,34254.0,4.761904762,1712.7,6.0,4603.0
4936,778-34-2523,A,Lagos,Member,Female,Electronic accessories,17503.2,8,7001.28,147026.88,1/24/2019,10:57,Cash,140025.6,4.761904762,7001.28,5.0,4604.0
4937,832-51-6761,A,Lagos,Normal,Male,Food and beverages,12196.8,8,4878.72,102453.12,1/19/2019,20:29,Epay,97574.4,4.761904762,4878.72,9.6,4605.0
4938,186-43-8965,A,Lagos,Member,Female,Home and lifestyle,17164.8,2,1716.48,36046.08,2/24/2019,10:10,Card,34329.6,4.761904762,1716.48,4.1,4606.0
4939,276-75-6884,A,Lagos,Normal,Female,Health and beauty,24735.6,3,3710.34,77917.14,3/4/2019,10:05,Cash,74206.8,4.761904762,3710.34,8.7,4607.0
4940,569-76-2760,A,Lagos,Member,Female,Sports and travel,7923.6,4,1584.72,33279.12,1/29/2019,18:15,Card,31694.4,4.761904762,1584.72,6.6,4608.0
4941,760-53-9233,A,Lagos,Member,Male,Fashion accessories,14860.8,3,2229.12,46811.52,3/26/2019,18:37,Card,44582.4,4.761904762,2229.12,8.5,4609.0
4942,416-17-9926,A,Lagos,Member,Female,Electronic accessories,26719.2,10,13359.6,280551.6,1/1/2019,14:42,Card,267192.0,4.761904762,13359.6,4.3,4610.0
4943,237-44-6163,A,Lagos,Normal,Male,Electronic accessories,3801.6,8,1520.64,31933.44,1/24/2019,17:43,Cash,30412.8,4.761904762,1520.64,7.6,4611.0
4944,528-14-9470,A,Lagos,Member,Male,Health and beauty,32868.0,1,1643.4,34511.4,2/14/2019,14:42,Epay,32868.0,4.761904762,1643.4,9.2,4612.0
4945,807-34-3742,A,Lagos,Normal,Male,Fashion accessories,18856.8,1,942.84,19799.64,3/26/2019,19:44,Cash,18856.8,4.761904762,942.84,5.8,4613.0
4946,288-62-1085,A,Lagos,Member,Male,Fashion accessories,13874.4,5,3468.6,72840.6,1/9/2019,13:34,Epay,69372.0,4.761904762,3468.6,5.6,4614.0
4947,497-36-0989,A,Lagos,Normal,Male,Fashion accessories,18698.4,3,2804.76,58899.96,2/15/2019,15:21,Cash,56095.2,4.761904762,2804.76,7.9,4615.0
4948,860-73-6466,A,Lagos,Member,Female,Sports and travel,14209.2,2,1420.92,29839.32,3/2/2019,16:16,Card,28418.4,4.761904762,1420.92,5.0,4616.0
4949,896-34-0956,A,Lagos,Normal,Male,Fashion accessories,7675.2,1,383.76,8058.96,1/26/2019,12:43,Cash,7675.2,4.761904762,383.76,5.9,4617.0
4950,804-38-3935,A,Lagos,Member,Male,Electronic accessories,33760.8,3,5064.12,106346.52,1/30/2019,11:32,Card,101282.4,4.761904762,5064.12,5.9,4618.0
4951,585-90-0249,A,Lagos,Member,Male,Electronic accessories,26373.6,1,1318.68,27692.28,1/27/2019,18:08,Epay,26373.6,4.761904762,1318.68,9.7,4619.0
4952,125-45-2293,A,Lagos,Normal,Female,Fashion accessories,35676.0,6,10702.8,224758.8,1/19/2019,13:11,Cash,214056.0,4.761904762,10702.8,4.2,4620.0
4953,843-73-4724,A,Lagos,Normal,Male,Fashion accessories,26676.0,1,1333.8,28009.8,1/25/2019,11:05,Cash,26676.0,4.761904762,1333.8,9.2,4621.0
4954,409-33-9708,A,Lagos,Normal,Female,Fashion accessories,35452.8,2,3545.28,74450.88,2/19/2019,10:12,Epay,70905.6,4.761904762,3545.28,9.2,4622.0
4955,160-22-2687,A,Lagos,Member,Female,Health and beauty,34542.0,5,8635.5,181345.5,1/23/2019,14:21,Epay,172710.0,4.761904762,8635.5,8.8,4623.0
4956,748-45-2862,A,Lagos,Member,Female,Home and lifestyle,10191.6,4,2038.32,42804.72,3/7/2019,18:35,Cash,40766.4,4.761904762,2038.32,8.2,4624.0
4957,316-66-3011,A,Lagos,Member,Female,Food and beverages,17146.8,9,7716.06,162037.26,1/23/2019,12:35,Cash,154321.2,4.761904762,7716.06,5.0,4625.0
4958,840-76-5966,A,Lagos,Member,Male,Sports and travel,4593.6,2,459.36,9646.56,1/8/2019,18:06,Epay,9187.2,4.761904762,459.36,7.8,4626.0
4959,124-31-1458,A,Lagos,Member,Female,Electronic accessories,28652.4,3,4297.86,90255.06,1/8/2019,14:30,Cash,85957.2,4.761904762,4297.86,6.6,4627.0
4960,852-82-2749,A,Lagos,Normal,Male,Sports and travel,23252.4,4,4650.48,97660.08,1/6/2019,13:35,Epay,93009.6,4.761904762,4650.48,9.3,4628.0
4961,873-14-6353,A,Lagos,Member,Male,Food and beverages,8935.2,7,3127.32,65673.72,2/16/2019,10:33,Card,62546.4,4.761904762,3127.32,7.1,4629.0
4962,166-19-2553,A,Lagos,Member,Male,Sports and travel,32061.6,6,9618.48,201988.08,1/18/2019,17:26,Cash,192369.6,4.761904762,9618.48,9.9,4630.0
4963,737-88-5876,A,Lagos,Member,Male,Home and lifestyle,8384.4,4,1676.88,35214.48,3/19/2019,11:52,Card,33537.6,4.761904762,1676.88,5.9,4631.0
4964,448-61-3783,A,Lagos,Normal,Female,Electronic accessories,32407.2,8,12962.88,272220.48,3/21/2019,16:08,Card,259257.6,4.761904762,12962.88,4.5,4632.0
4965,291-55-6563,A,Lagos,Member,Female,Home and lifestyle,12391.2,6,3717.36,78064.56,3/30/2019,12:45,Epay,74347.2,4.761904762,3717.36,7.5,4633.0
4966,548-48-3156,A,Lagos,Member,Female,Food and beverages,30002.4,2,3000.24,63005.04,3/19/2019,13:37,Cash,60004.8,4.761904762,3000.24,7.6,4634.0
4967,460-93-5834,A,Lagos,Normal,Male,Sports and travel,16408.8,7,5743.08,120604.68,1/13/2019,10:03,Cash,114861.6,4.761904762,5743.08,5.0,4635.0
4968,325-89-4209,A,Lagos,Member,Male,Food and beverages,31644.0,1,1582.2,33226.2,2/5/2019,19:42,Epay,31644.0,4.761904762,1582.2,6.7,4636.0
4969,884-80-6021,A,Lagos,Member,Female,Electronic accessories,26449.2,10,13224.6,277716.6,3/23/2019,13:14,Epay,264492.0,4.761904762,13224.6,9.5,4637.0
4970,880-46-5796,A,Lagos,Member,Male,Sports and travel,27691.2,10,13845.6,290757.6,3/17/2019,19:53,Epay,276912.0,4.761904762,13845.6,5.6,4638.0
4971,146-09-5432,A,Lagos,Member,Male,Food and beverages,12614.4,9,5676.48,119206.08,2/9/2019,19:17,Epay,113529.6,4.761904762,5676.48,4.6,4639.0
4972,595-94-9924,A,Lagos,Member,Female,Health and beauty,9982.8,5,2495.7,52409.7,3/26/2019,20:21,Card,49914.0,4.761904762,2495.7,4.2,4640.0
4973,865-41-9075,A,Lagos,Normal,Male,Food and beverages,4150.8,7,1452.78,30508.38,1/28/2019,17:35,Cash,29055.6,4.761904762,1452.78,8.1,4641.0
4974,186-71-5196,A,Lagos,Member,Female,Food and beverages,28634.4,2,2863.44,60132.24,3/27/2019,16:30,Epay,57268.8,4.761904762,2863.44,6.2,4642.0
4975,453-33-6436,A,Lagos,Normal,Female,Home and lifestyle,33523.2,8,13409.28,281594.88,2/7/2019,10:09,Cash,268185.6,4.761904762,13409.28,6.8,4643.0
4976,522-57-8364,A,Lagos,Member,Male,Fashion accessories,18482.4,8,7392.96,155252.16,1/31/2019,10:00,Epay,147859.2,4.761904762,7392.96,7.6,4644.0
4977,459-45-2396,A,Lagos,Member,Female,Food and beverages,35856.0,3,5378.4,112946.4,2/25/2019,18:45,Cash,107568.0,4.761904762,5378.4,5.8,4645.0
4978,749-81-8133,A,Lagos,Normal,Female,Fashion accessories,34081.2,4,6816.24,143141.04,3/11/2019,12:04,Cash,136324.8,4.761904762,6816.24,6.8,4646.0
4979,397-25-8725,A,Lagos,Member,Female,Health and beauty,14263.2,9,6418.44,134787.24,1/13/2019,17:54,Card,128368.8,4.761904762,6418.44,6.8,4647.0
4980,243-55-8457,A,Lagos,Normal,Female,Food and beverages,26798.4,10,13399.2,281383.2,2/27/2019,11:40,Epay,267984.0,4.761904762,13399.2,5.1,4648.0
4981,361-85-2571,A,Lagos,Normal,Female,Sports and travel,32212.8,5,8053.2,169117.2,3/30/2019,10:18,Cash,161064.0,4.761904762,8053.2,7.4,4649.0
4982,131-70-8179,A,Lagos,Member,Female,Health and beauty,33152.4,3,4972.86,104430.06,2/17/2019,16:27,Cash,99457.2,4.761904762,4972.86,4.2,4650.0
4983,720-72-2436,A,Lagos,Normal,Male,Food and beverages,23947.2,4,4789.44,100578.24,3/2/2019,18:14,Epay,95788.8,4.761904762,4789.44,6.9,4651.0
4984,809-69-9497,A,Lagos,Normal,Female,Home and lifestyle,16444.8,10,8222.4,172670.4,1/19/2019,19:30,Epay,164448.0,4.761904762,8222.4,5.7,4652.0
4985,449-16-6770,A,Lagos,Normal,Male,Health and beauty,18284.4,5,4571.1,95993.1,2/19/2019,14:53,Card,91422.0,4.761904762,4571.1,5.3,4653.0
4986,333-23-2632,A,Lagos,Member,Male,Health and beauty,3628.8,7,1270.08,26671.68,3/28/2019,20:14,Cash,25401.6,4.761904762,1270.08,4.2,4654.0
4987,489-82-1237,A,Lagos,Normal,Female,Electronic accessories,33796.8,7,11828.88,248406.48,1/5/2019,11:51,Card,236577.6,4.761904762,11828.88,7.3,4655.0
4988,846-10-0341,A,Lagos,Normal,Female,Fashion accessories,15325.2,7,5363.82,112640.22,1/6/2019,11:51,Cash,107276.4,4.761904762,5363.82,6.8,4656.0
4989,384-59-6655,A,Lagos,Member,Female,Food and beverages,35517.6,9,15982.92,335641.32,2/19/2019,15:07,Cash,319658.4,4.761904762,15982.92,8.4,4657.0
4990,324-92-3863,A,Lagos,Member,Male,Electronic accessories,7520.4,2,752.04,15792.84,2/5/2019,18:45,Cash,15040.8,4.761904762,752.04,9.8,4658.0
4991,593-08-5916,A,Lagos,Normal,Female,Fashion accessories,5580.0,1,279.0,5859.0,3/19/2019,15:23,Card,5580.0,4.761904762,279.0,7.4,4659.0
4992,558-60-5016,A,Lagos,Normal,Female,Home and lifestyle,11988.0,9,5394.6,113286.6,3/4/2019,15:27,Epay,107892.0,4.761904762,5394.6,7.2,4660.0
4993,195-06-0432,A,Lagos,Member,Male,Home and lifestyle,29163.6,3,4374.54,91865.34,1/13/2019,12:55,Card,87490.8,4.761904762,4374.54,9.3,4661.0
4994,605-03-2706,A,Lagos,Normal,Female,Health and beauty,5688.0,3,853.2,17917.2,3/25/2019,18:02,Cash,17064.0,4.761904762,853.2,9.5,4662.0
4995,531-56-4728,A,Lagos,Normal,Male,Home and lifestyle,28828.8,3,4324.32,90810.72,2/11/2019,15:29,Cash,86486.4,4.761904762,4324.32,5.4,4663.0
4996,221-25-5073,A,Lagos,Normal,Female,Food and beverages,26877.6,4,5375.52,112885.92,3/4/2019,10:39,Cash,107510.4,4.761904762,5375.52,8.5,4664.0
4997,809-46-1866,A,Lagos,Normal,Male,Health and beauty,20934.0,4,4186.8,87922.8,1/23/2019,17:44,Cash,83736.0,4.761904762,4186.8,8.4,4665.0
4998,139-32-4183,A,Lagos,Member,Female,Sports and travel,35092.8,9,15791.76,331626.96,3/14/2019,14:19,Epay,315835.2,4.761904762,15791.76,7.4,4666.0
4999,886-18-2897,A,Lagos,Normal,Female,Food and beverages,20361.6,5,5090.4,106898.4,3/22/2019,19:06,Card,101808.0,4.761904762,5090.4,4.5,4667.0
5000,745-74-0715,A,Lagos,Normal,Male,Electronic accessories,20890.8,2,2089.08,43870.68,3/10/2019,20:46,Epay,41781.6,4.761904762,2089.08,8.8,4668.0
5001,727-02-1313,A,Lagos,Member,Male,Food and beverages,11462.4,1,573.12,12035.52,2/9/2019,13:22,Cash,11462.4,4.761904762,573.12,7.7,4669.0
5002,347-56-2442,A,Lagos,Normal,Male,Home and lifestyle,23695.2,1,1184.76,24879.96,2/22/2019,15:33,Cash,23695.2,4.761904762,1184.76,4.1,4670.0
5003,849-09-3807,A,Lagos,Member,Female,Fashion accessories,31802.4,7,11130.84,233747.64,2/18/2019,13:28,Cash,222616.8,4.761904762,11130.84,6.6,4671.0
5004,226-31-3081,C,Port Harcourt,Normal,Female,Electronic accessories,5500.8,5,1375.2,28879.2,3/8/2019,10:29,Cash,27504.0,4.761904762,1375.2,9.6,4672.0
5005,699-14-3026,C,Port Harcourt,Normal,Male,Electronic accessories,30740.4,7,10759.14,225941.94,3/25/2019,18:30,Epay,215182.8,4.761904762,10759.14,4.1,4673.0
5006,315-22-5665,C,Port Harcourt,Normal,Female,Home and lifestyle,26481.6,10,13240.8,278056.8,2/24/2019,11:38,Epay,264816.0,4.761904762,13240.8,8.0,4674.0
5007,300-71-4605,C,Port Harcourt,Member,Male,Electronic accessories,30974.4,5,7743.6,162615.6,2/25/2019,11:24,Epay,154872.0,4.761904762,7743.6,4.8,4675.0
5008,183-56-6882,C,Port Harcourt,Member,Female,Food and beverages,35791.2,4,7158.24,150323.04,2/6/2019,10:42,Epay,143164.8,4.761904762,7158.24,7.5,4676.0
5009,232-16-2483,C,Port Harcourt,Member,Female,Sports and travel,24523.2,1,1226.16,25749.36,1/7/2019,12:28,Epay,24523.2,4.761904762,1226.16,6.8,4677.0
5010,333-73-7901,C,Port Harcourt,Normal,Female,Health and beauty,19771.2,8,7908.48,166078.08,3/23/2019,13:24,Epay,158169.6,4.761904762,7908.48,7.6,4678.0
5011,554-53-8700,C,Port Harcourt,Member,Male,Home and lifestyle,20199.6,2,2019.96,42419.16,2/2/2019,10:11,Cash,40399.2,4.761904762,2019.96,6.3,4679.0
5012,228-96-1411,C,Port Harcourt,Member,Female,Food and beverages,35532.0,8,14212.8,298468.8,3/4/2019,20:39,Cash,284256.0,4.761904762,14212.8,7.6,4680.0
5013,617-15-4209,C,Port Harcourt,Member,Male,Health and beauty,5533.2,2,553.32,11619.72,3/16/2019,19:47,Cash,11066.4,4.761904762,553.32,7.2,4681.0
5014,574-22-5561,C,Port Harcourt,Member,Female,Fashion accessories,29746.8,10,14873.4,312341.4,3/19/2019,17:08,Epay,297468.0,4.761904762,14873.4,7.9,4682.0
5015,326-78-5178,C,Port Harcourt,Member,Male,Food and beverages,32904.0,7,11516.4,241844.4,2/3/2019,10:19,Cash,230328.0,4.761904762,11516.4,9.5,4683.0
5016,778-71-5554,C,Port Harcourt,Member,Male,Fashion accessories,5554.8,1,277.74,5832.54,1/25/2019,15:46,Card,5554.8,4.761904762,277.74,6.1,4684.0
5017,399-46-5918,C,Port Harcourt,Normal,Female,Electronic accessories,30952.8,8,12381.12,260003.52,2/28/2019,19:01,Cash,247622.4,4.761904762,12381.12,8.2,4685.0
5018,120-06-4233,C,Port Harcourt,Normal,Male,Electronic accessories,11019.6,6,3305.88,69423.48,3/12/2019,20:36,Cash,66117.6,4.761904762,3305.88,9.3,4686.0
5019,285-68-5083,C,Port Harcourt,Member,Female,Sports and travel,8906.4,3,1335.96,28055.16,2/15/2019,17:47,Card,26719.2,4.761904762,1335.96,10.0,4687.0
5020,803-83-5989,C,Port Harcourt,Normal,Male,Home and lifestyle,20062.8,6,6018.84,126395.64,2/24/2019,10:55,Epay,120376.8,4.761904762,6018.84,7.0,4688.0
5021,838-78-4295,C,Port Harcourt,Normal,Female,Health and beauty,12049.2,2,1204.92,25303.32,2/10/2019,15:43,Epay,24098.4,4.761904762,1204.92,6.7,4689.0
5022,393-65-2792,C,Port Harcourt,Normal,Male,Food and beverages,32212.8,10,16106.4,338234.4,1/6/2019,12:46,Card,322128.0,4.761904762,16106.4,9.6,4690.0
5023,796-12-2025,C,Port Harcourt,Normal,Male,Fashion accessories,22363.2,10,11181.6,234813.6,2/11/2019,16:19,Cash,223632.0,4.761904762,11181.6,5.9,4691.0
5024,841-35-6630,C,Port Harcourt,Normal,Female,Electronic accessories,27327.6,6,8198.28,172163.88,3/9/2019,18:21,Cash,163965.6,4.761904762,8198.28,8.7,4692.0
5025,732-94-0499,C,Port Harcourt,Normal,Female,Electronic accessories,14994.0,10,7497.0,157437.0,1/13/2019,17:04,Card,149940.0,4.761904762,7497.0,5.4,4693.0
5026,263-10-3913,C,Port Harcourt,Member,Male,Fashion accessories,17654.4,9,7944.48,166834.08,1/9/2019,14:20,Card,158889.6,4.761904762,7944.48,8.6,4694.0
